0,1,2,3,4
1612,ffd6a80812f22d986d9a6ac53bbceb68,"BAh7BkkiCmZsYXNoBjoGRVR7B0kiDGRpc2NhcmQGOwBUWwBJIgxmbGFzaGVz
BjsAVHsGSSIKYWxlcnQGOwBGSSI2WW91IG5lZWQgdG8gc2lnbiBpbiBvciBz
aWduIHVwIGJlZm9yZSBjb250aW51aW5nLgY7AFQ=
",2017-07-21 20:33:27.955555,2017-07-21 20:33:27.955555
1616,876824a857e60c6fc9fa286a99967ca7,"BAh7BkkiCmZsYXNoBjoGRVR7B0kiDGRpc2NhcmQGOwBUWwBJIgxmbGFzaGVz
BjsAVHsGSSIKYWxlcnQGOwBGSSI2WW91IG5lZWQgdG8gc2lnbiBpbiBvciBz
aWduIHVwIGJlZm9yZSBjb250aW51aW5nLgY7AFQ=
",2017-07-21 20:33:29.213463,2017-07-21 20:33:29.213463
2410,ffa7910cd9412d4190d431ff9b19ad2b,"BAh7BkkiCmZsYXNoBjoGRVR7B0kiDGRpc2NhcmQGOwBUWwBJIgxmbGFzaGVz
BjsAVHsGSSIKYWxlcnQGOwBGSSI2WW91IG5lZWQgdG8gc2lnbiBpbiBvciBz
aWduIHVwIGJlZm9yZSBjb250aW51aW5nLgY7AFQ=
",2017-07-22 10:21:45.021030,2017-07-22 10:21:45.021030
2412,bfede1028798a2263b60be39bca5dc4b,"BAh7BkkiCmZsYXNoBjoGRVR7B0kiDGRpc2NhcmQGOwBUWwBJIgxmbGFzaGVz
BjsAVHsGSSIKYWxlcnQGOwBGSSI2WW91IG5lZWQgdG8gc2lnbiBpbiBvciBz
aWduIHVwIGJlZm9yZSBjb250aW51aW5nLgY7AFQ=
",2017-07-22 10:21:46.383391,2017-07-22 10:21:46.383391
2414,17740198bc6d02d61ea0b1b8704b75a5,"BAh7BkkiCmZsYXNoBjoGRVR7B0kiDGRpc2NhcmQGOwBUWwBJIgxmbGFzaGVz
BjsAVHsGSSIKYWxlcnQGOwBGSSI2WW91IG5lZWQgdG8gc2lnbiBpbiBvciBz
aWduIHVwIGJlZm9yZSBjb250aW51aW5nLgY7AFQ=
",2017-07-22 10:21:47.811430,2017-07-22 10:21:47.811430
2416,fcdaade14d95ef78d3252273fd0bc2da,"BAh7BkkiCmZsYXNoBjoGRVR7B0kiDGRpc2NhcmQGOwBUWwBJIgxmbGFzaGVz
BjsAVHsGSSIKYWxlcnQGOwBGSSI2WW91IG5lZWQgdG8gc2lnbiBpbiBvciBz
aWduIHVwIGJlZm9yZSBjb250aW51aW5nLgY7AFQ=
",2017-07-22 10:21:49.195398,2017-07-22 10:21:49.195398
2418,514db923fa7d16bcbc225728aae20f33,"BAh7BkkiCmZsYXNoBjoGRVR7B0kiDGRpc2NhcmQGOwBUWwBJIgxmbGFzaGVz
BjsAVHsGSSIKYWxlcnQGOwBGSSI2WW91IG5lZWQgdG8gc2lnbiBpbiBvciBz
aWduIHVwIGJlZm9yZSBjb250aW51aW5nLgY7AFQ=
",2017-07-22 10:21:50.581512,2017-07-22 10:21:50.581512
2420,16dea81000ee87f5a9cf67c40b9d61be,"BAh7BkkiCmZsYXNoBjoGRVR7B0kiDGRpc2NhcmQGOwBUWwBJIgxmbGFzaGVz
BjsAVHsGSSIKYWxlcnQGOwBGSSI2WW91IG5lZWQgdG8gc2lnbiBpbiBvciBz
aWduIHVwIGJlZm9yZSBjb250aW51aW5nLgY7AFQ=
",2017-07-22 10:21:51.984978,2017-07-22 10:21:51.984978
2422,276857eef9fe53135b874e16f63d5787,"BAh7BkkiCmZsYXNoBjoGRVR7B0kiDGRpc2NhcmQGOwBUWwBJIgxmbGFzaGVz
BjsAVHsGSSIKYWxlcnQGOwBGSSI2WW91IG5lZWQgdG8gc2lnbiBpbiBvciBz
aWduIHVwIGJlZm9yZSBjb250aW51aW5nLgY7AFQ=
",2017-07-22 10:21:53.337652,2017-07-22 10:21:53.337652
2424,3504e04c6cc8432394ff36b458443486,"BAh7BkkiCmZsYXNoBjoGRVR7B0kiDGRpc2NhcmQGOwBUWwBJIgxmbGFzaGVz
BjsAVHsGSSIKYWxlcnQGOwBGSSI2WW91IG5lZWQgdG8gc2lnbiBpbiBvciBz
aWduIHVwIGJlZm9yZSBjb250aW51aW5nLgY7AFQ=
",2017-07-22 10:21:54.718869,2017-07-22 10:21:54.718869
2426,84c5069153010a35ba5f64c09e470f0f,"BAh7BkkiCmZsYXNoBjoGRVR7B0kiDGRpc2NhcmQGOwBUWwBJIgxmbGFzaGVz
BjsAVHsGSSIKYWxlcnQGOwBGSSI2WW91IG5lZWQgdG8gc2lnbiBpbiBvciBz
aWduIHVwIGJlZm9yZSBjb250aW51aW5nLgY7AFQ=
",2017-07-22 10:21:56.055971,2017-07-22 10:21:56.055971
2428,54647a41044e6150ad041fcc003bbcb8,"BAh7BkkiCmZsYXNoBjoGRVR7B0kiDGRpc2NhcmQGOwBUWwBJIgxmbGFzaGVz
BjsAVHsGSSIKYWxlcnQGOwBGSSI2WW91IG5lZWQgdG8gc2lnbiBpbiBvciBz
aWduIHVwIGJlZm9yZSBjb250aW51aW5nLgY7AFQ=
",2017-07-22 10:21:57.445121,2017-07-22 10:21:57.445121
2430,dadd5e8ccb33226acdea3221f09a88cf,"BAh7BkkiCmZsYXNoBjoGRVR7B0kiDGRpc2NhcmQGOwBUWwBJIgxmbGFzaGVz
BjsAVHsGSSIKYWxlcnQGOwBGSSI2WW91IG5lZWQgdG8gc2lnbiBpbiBvciBz
aWduIHVwIGJlZm9yZSBjb250aW51aW5nLgY7AFQ=
",2017-07-22 10:21:58.807311,2017-07-22 10:21:58.807311
2432,4a246c856f80f00daba0a0ae2d400998,"BAh7BkkiCmZsYXNoBjoGRVR7B0kiDGRpc2NhcmQGOwBUWwBJIgxmbGFzaGVz
BjsAVHsGSSIKYWxlcnQGOwBGSSI2WW91IG5lZWQgdG8gc2lnbiBpbiBvciBz
aWduIHVwIGJlZm9yZSBjb250aW51aW5nLgY7AFQ=
",2017-07-22 10:22:00.192663,2017-07-22 10:22:00.192663
2434,5b38ad49eb34a3b0aa622809de6aea69,"BAh7BkkiCmZsYXNoBjoGRVR7B0kiDGRpc2NhcmQGOwBUWwBJIgxmbGFzaGVz
BjsAVHsGSSIKYWxlcnQGOwBGSSI2WW91IG5lZWQgdG8gc2lnbiBpbiBvciBz
aWduIHVwIGJlZm9yZSBjb250aW51aW5nLgY7AFQ=
",2017-07-22 10:22:02.320348,2017-07-22 10:22:02.320348
2436,3bb61f54227aed7514322b75744cbe55,"BAh7BkkiCmZsYXNoBjoGRVR7B0kiDGRpc2NhcmQGOwBUWwBJIgxmbGFzaGVz
BjsAVHsGSSIKYWxlcnQGOwBGSSI2WW91IG5lZWQgdG8gc2lnbiBpbiBvciBz
aWduIHVwIGJlZm9yZSBjb250aW51aW5nLgY7AFQ=
",2017-07-22 10:22:05.048935,2017-07-22 10:22:05.048935
2438,6df0034dac8cbc624d509b59cd148619,"BAh7B0kiE3VzZXJfcmV0dXJuX3RvBjoGRUZJIgYvBjsAVEkiCmZsYXNoBjsA
VHsHSSIMZGlzY2FyZAY7AFRbAEkiDGZsYXNoZXMGOwBUewZJIgphbGVydAY7
AEZJIjZZb3UgbmVlZCB0byBzaWduIGluIG9yIHNpZ24gdXAgYmVmb3JlIGNv
bnRpbnVpbmcuBjsAVA==
",2017-07-22 10:39:43.661771,2017-07-22 10:39:43.661771
2520,17ce61868064319ebb8bcf170cd1dec8,"BAh7BkkiCmZsYXNoBjoGRVR7B0kiDGRpc2NhcmQGOwBUWwBJIgxmbGFzaGVz
BjsAVHsGSSIKYWxlcnQGOwBGSSI2WW91IG5lZWQgdG8gc2lnbiBpbiBvciBz
aWduIHVwIGJlZm9yZSBjb250aW51aW5nLgY7AFQ=
",2017-07-22 13:01:18.365736,2017-07-22 13:01:18.365736
1552,f06b8f78f471c1e88821da66ca15254d,"BAh7BkkiCmZsYXNoBjoGRVR7B0kiDGRpc2NhcmQGOwBUWwBJIgxmbGFzaGVz
BjsAVHsGSSIKYWxlcnQGOwBGSSI2WW91IG5lZWQgdG8gc2lnbiBpbiBvciBz
aWduIHVwIGJlZm9yZSBjb250aW51aW5nLgY7AFQ=
",2017-07-21 20:23:55.893135,2017-07-21 20:23:55.893135
1556,19d4c674e53cccdd2116e8c5d8687576,"BAh7BkkiCmZsYXNoBjoGRVR7B0kiDGRpc2NhcmQGOwBUWwBJIgxmbGFzaGVz
BjsAVHsGSSIKYWxlcnQGOwBGSSI2WW91IG5lZWQgdG8gc2lnbiBpbiBvciBz
aWduIHVwIGJlZm9yZSBjb250aW51aW5nLgY7AFQ=
",2017-07-21 20:23:57.793448,2017-07-21 20:23:57.793448
1560,d5989419a8c813b21fec1f38631143d5,"BAh7BkkiCmZsYXNoBjoGRVR7B0kiDGRpc2NhcmQGOwBUWwBJIgxmbGFzaGVz
BjsAVHsGSSIKYWxlcnQGOwBGSSI2WW91IG5lZWQgdG8gc2lnbiBpbiBvciBz
aWduIHVwIGJlZm9yZSBjb250aW51aW5nLgY7AFQ=
",2017-07-21 20:23:59.098455,2017-07-21 20:23:59.098455
1564,3ae53984d06cafe0221b0c120505fbb8,"BAh7BkkiCmZsYXNoBjoGRVR7B0kiDGRpc2NhcmQGOwBUWwBJIgxmbGFzaGVz
BjsAVHsGSSIKYWxlcnQGOwBGSSI2WW91IG5lZWQgdG8gc2lnbiBpbiBvciBz
aWduIHVwIGJlZm9yZSBjb250aW51aW5nLgY7AFQ=
",2017-07-21 20:24:02.515196,2017-07-21 20:24:02.515196
1568,23a033d6cbdbca55a9de5c48462c4f00,"BAh7BkkiCmZsYXNoBjoGRVR7B0kiDGRpc2NhcmQGOwBUWwBJIgxmbGFzaGVz
BjsAVHsGSSIKYWxlcnQGOwBGSSI2WW91IG5lZWQgdG8gc2lnbiBpbiBvciBz
aWduIHVwIGJlZm9yZSBjb250aW51aW5nLgY7AFQ=
",2017-07-21 20:24:03.810197,2017-07-21 20:24:03.810197
1574,0fcd9deedcb2bc7757526761f2a9908b,"BAh7BkkiCmZsYXNoBjoGRVR7B0kiDGRpc2NhcmQGOwBUWwBJIgxmbGFzaGVz
BjsAVHsGSSIKYWxlcnQGOwBGSSI2WW91IG5lZWQgdG8gc2lnbiBpbiBvciBz
aWduIHVwIGJlZm9yZSBjb250aW51aW5nLgY7AFQ=
",2017-07-21 20:24:07.891306,2017-07-21 20:24:07.891306
1577,07bfe0e63e9fa1461e1d53ff4ac35b8a,"BAh7BkkiCmZsYXNoBjoGRVR7B0kiDGRpc2NhcmQGOwBUWwBJIgxmbGFzaGVz
BjsAVHsGSSIKYWxlcnQGOwBGSSI2WW91IG5lZWQgdG8gc2lnbiBpbiBvciBz
aWduIHVwIGJlZm9yZSBjb250aW51aW5nLgY7AFQ=
",2017-07-21 20:24:27.008031,2017-07-21 20:24:27.008031
1581,652e826aae10a4038adcd63b4d004c79,"BAh7BkkiCmZsYXNoBjoGRVR7B0kiDGRpc2NhcmQGOwBUWwBJIgxmbGFzaGVz
BjsAVHsGSSIKYWxlcnQGOwBGSSI2WW91IG5lZWQgdG8gc2lnbiBpbiBvciBz
aWduIHVwIGJlZm9yZSBjb250aW51aW5nLgY7AFQ=
",2017-07-21 20:24:28.324091,2017-07-21 20:24:28.324091
1585,7ce5407b2520e49a097d94efe2b56c5b,"BAh7BkkiCmZsYXNoBjoGRVR7B0kiDGRpc2NhcmQGOwBUWwBJIgxmbGFzaGVz
BjsAVHsGSSIKYWxlcnQGOwBGSSI2WW91IG5lZWQgdG8gc2lnbiBpbiBvciBz
aWduIHVwIGJlZm9yZSBjb250aW51aW5nLgY7AFQ=
",2017-07-21 20:24:29.600129,2017-07-21 20:24:29.600129
1589,c138fd0331d0ccaee311e0c38940ced1,"BAh7BkkiCmZsYXNoBjoGRVR7B0kiDGRpc2NhcmQGOwBUWwBJIgxmbGFzaGVz
BjsAVHsGSSIKYWxlcnQGOwBGSSI2WW91IG5lZWQgdG8gc2lnbiBpbiBvciBz
aWduIHVwIGJlZm9yZSBjb250aW51aW5nLgY7AFQ=
",2017-07-21 20:24:30.890235,2017-07-21 20:24:30.890235
1593,38334aecf5c448645b34a93d28dc4566,"BAh7BkkiCmZsYXNoBjoGRVR7B0kiDGRpc2NhcmQGOwBUWwBJIgxmbGFzaGVz
BjsAVHsGSSIKYWxlcnQGOwBGSSI2WW91IG5lZWQgdG8gc2lnbiBpbiBvciBz
aWduIHVwIGJlZm9yZSBjb250aW51aW5nLgY7AFQ=
",2017-07-21 20:24:32.156701,2017-07-21 20:24:32.156701
1597,4c7b3d49ed7b3e1cd62b007c608bebb5,"BAh7BkkiCmZsYXNoBjoGRVR7B0kiDGRpc2NhcmQGOwBUWwBJIgxmbGFzaGVz
BjsAVHsGSSIKYWxlcnQGOwBGSSI2WW91IG5lZWQgdG8gc2lnbiBpbiBvciBz
aWduIHVwIGJlZm9yZSBjb250aW51aW5nLgY7AFQ=
",2017-07-21 20:24:33.441659,2017-07-21 20:24:33.441659
1601,7daab6efd20ceac181b78dc1fe197165,"BAh7BkkiCmZsYXNoBjoGRVR7B0kiDGRpc2NhcmQGOwBUWwBJIgxmbGFzaGVz
BjsAVHsGSSIKYWxlcnQGOwBGSSI2WW91IG5lZWQgdG8gc2lnbiBpbiBvciBz
aWduIHVwIGJlZm9yZSBjb250aW51aW5nLgY7AFQ=
",2017-07-21 20:24:35.225090,2017-07-21 20:24:35.225090
1605,e139a07a4570aa7fe8c3f597f07b2d80,"BAh7BkkiCmZsYXNoBjoGRVR7B0kiDGRpc2NhcmQGOwBUWwBJIgxmbGFzaGVz
BjsAVHsGSSIKYWxlcnQGOwBGSSI2WW91IG5lZWQgdG8gc2lnbiBpbiBvciBz
aWduIHVwIGJlZm9yZSBjb250aW51aW5nLgY7AFQ=
",2017-07-21 20:24:39.273205,2017-07-21 20:24:39.273205
1609,329250888e4dd631efc538834b5eded4,"BAh7BkkiCmZsYXNoBjoGRVR7B0kiDGRpc2NhcmQGOwBUWwBJIgxmbGFzaGVz
BjsAVHsGSSIKYWxlcnQGOwBGSSI2WW91IG5lZWQgdG8gc2lnbiBpbiBvciBz
aWduIHVwIGJlZm9yZSBjb250aW51aW5nLgY7AFQ=
",2017-07-21 20:33:27.002308,2017-07-21 20:33:27.002308
1613,16c52fa29c07b843301a094e0ba905f5,"BAh7BkkiCmZsYXNoBjoGRVR7B0kiDGRpc2NhcmQGOwBUWwBJIgxmbGFzaGVz
BjsAVHsGSSIKYWxlcnQGOwBGSSI2WW91IG5lZWQgdG8gc2lnbiBpbiBvciBz
aWduIHVwIGJlZm9yZSBjb250aW51aW5nLgY7AFQ=
",2017-07-21 20:33:28.271385,2017-07-21 20:33:28.271385
1617,f164af42a05da67e87cce778bfeaebd0,"BAh7BkkiCmZsYXNoBjoGRVR7B0kiDGRpc2NhcmQGOwBUWwBJIgxmbGFzaGVz
BjsAVHsGSSIKYWxlcnQGOwBGSSI2WW91IG5lZWQgdG8gc2lnbiBpbiBvciBz
aWduIHVwIGJlZm9yZSBjb250aW51aW5nLgY7AFQ=
",2017-07-21 20:33:29.528358,2017-07-21 20:33:29.528358
2437,ba6ab9dcc3c3675b985c46e1820fe7c5,"BAh7BkkiCmZsYXNoBjoGRVR7B0kiDGRpc2NhcmQGOwBUWwBJIgxmbGFzaGVz
BjsAVHsGSSIKYWxlcnQGOwBGSSI2WW91IG5lZWQgdG8gc2lnbiBpbiBvciBz
aWduIHVwIGJlZm9yZSBjb250aW51aW5nLgY7AFQ=
",2017-07-22 10:22:06.379442,2017-07-22 10:22:06.379442
2523,3de0d86070dc6e174e03782ebdd4167a,"BAh7BkkiCmZsYXNoBjoGRVR7B0kiDGRpc2NhcmQGOwBUWwBJIgxmbGFzaGVz
BjsAVHsGSSIKYWxlcnQGOwBGSSI2WW91IG5lZWQgdG8gc2lnbiBpbiBvciBz
aWduIHVwIGJlZm9yZSBjb250aW51aW5nLgY7AFQ=
",2017-07-22 13:01:19.433575,2017-07-22 13:01:19.433575
2527,405a985a9c61a497512bf21491ab0009,"BAh7BkkiCmZsYXNoBjoGRVR7B0kiDGRpc2NhcmQGOwBUWwBJIgxmbGFzaGVz
BjsAVHsGSSIKYWxlcnQGOwBGSSI2WW91IG5lZWQgdG8gc2lnbiBpbiBvciBz
aWduIHVwIGJlZm9yZSBjb250aW51aW5nLgY7AFQ=
",2017-07-22 13:01:21.525752,2017-07-22 13:01:21.525752
2530,3a39f8350e1a4f15aa121969ca472a64,"BAh7BkkiCmZsYXNoBjoGRVR7B0kiDGRpc2NhcmQGOwBUWwBJIgxmbGFzaGVz
BjsAVHsGSSIKYWxlcnQGOwBGSSI2WW91IG5lZWQgdG8gc2lnbiBpbiBvciBz
aWduIHVwIGJlZm9yZSBjb250aW51aW5nLgY7AFQ=
",2017-07-22 13:01:22.586424,2017-07-22 13:01:22.586424
2533,720c13c4b54b6d872e050aa9426719d8,"BAh7BkkiCmZsYXNoBjoGRVR7B0kiDGRpc2NhcmQGOwBUWwBJIgxmbGFzaGVz
BjsAVHsGSSIKYWxlcnQGOwBGSSI2WW91IG5lZWQgdG8gc2lnbiBpbiBvciBz
aWduIHVwIGJlZm9yZSBjb250aW51aW5nLgY7AFQ=
",2017-07-22 13:01:38.582916,2017-07-22 13:01:38.582916
2536,a11ac451d564a5e9b06fcd0c034a0ac4,"BAh7BkkiCmZsYXNoBjoGRVR7B0kiDGRpc2NhcmQGOwBUWwBJIgxmbGFzaGVz
BjsAVHsGSSIKYWxlcnQGOwBGSSI2WW91IG5lZWQgdG8gc2lnbiBpbiBvciBz
aWduIHVwIGJlZm9yZSBjb250aW51aW5nLgY7AFQ=
",2017-07-22 13:01:39.650683,2017-07-22 13:01:39.650683
2539,c74d783a77c5ac3b8701f8d5e454acc0,"BAh7BkkiCmZsYXNoBjoGRVR7B0kiDGRpc2NhcmQGOwBUWwBJIgxmbGFzaGVz
BjsAVHsGSSIKYWxlcnQGOwBGSSI2WW91IG5lZWQgdG8gc2lnbiBpbiBvciBz
aWduIHVwIGJlZm9yZSBjb250aW51aW5nLgY7AFQ=
",2017-07-22 13:01:40.698011,2017-07-22 13:01:40.698011
2542,687147bd71f78cc595d048799e38b0a9,"BAh7BkkiCmZsYXNoBjoGRVR7B0kiDGRpc2NhcmQGOwBUWwBJIgxmbGFzaGVz
BjsAVHsGSSIKYWxlcnQGOwBGSSI2WW91IG5lZWQgdG8gc2lnbiBpbiBvciBz
aWduIHVwIGJlZm9yZSBjb250aW51aW5nLgY7AFQ=
",2017-07-22 13:01:41.747523,2017-07-22 13:01:41.747523
2546,d4020ea9dcab86150c6a7ba9ed4e43fc,"BAh7BkkiCmZsYXNoBjoGRVR7B0kiDGRpc2NhcmQGOwBUWwBJIgxmbGFzaGVz
BjsAVHsGSSIKYWxlcnQGOwBGSSI2WW91IG5lZWQgdG8gc2lnbiBpbiBvciBz
aWduIHVwIGJlZm9yZSBjb250aW51aW5nLgY7AFQ=
",2017-07-22 13:01:43.145565,2017-07-22 13:01:43.145565
2549,cf74578fa61e862632673193e5a33e06,"BAh7BkkiCmZsYXNoBjoGRVR7B0kiDGRpc2NhcmQGOwBUWwBJIgxmbGFzaGVz
BjsAVHsGSSIKYWxlcnQGOwBGSSI2WW91IG5lZWQgdG8gc2lnbiBpbiBvciBz
aWduIHVwIGJlZm9yZSBjb250aW51aW5nLgY7AFQ=
",2017-07-22 13:01:44.191771,2017-07-22 13:01:44.191771
2552,33272a22b4afa76442de6f2b8a35d92d,"BAh7BkkiCmZsYXNoBjoGRVR7B0kiDGRpc2NhcmQGOwBUWwBJIgxmbGFzaGVz
BjsAVHsGSSIKYWxlcnQGOwBGSSI2WW91IG5lZWQgdG8gc2lnbiBpbiBvciBz
aWduIHVwIGJlZm9yZSBjb250aW51aW5nLgY7AFQ=
",2017-07-22 13:01:45.233002,2017-07-22 13:01:45.233002
2555,8bdb644f7ee34a894b2c2e7cea93442e,"BAh7BkkiCmZsYXNoBjoGRVR7B0kiDGRpc2NhcmQGOwBUWwBJIgxmbGFzaGVz
BjsAVHsGSSIKYWxlcnQGOwBGSSI2WW91IG5lZWQgdG8gc2lnbiBpbiBvciBz
aWduIHVwIGJlZm9yZSBjb250aW51aW5nLgY7AFQ=
",2017-07-22 13:01:46.277162,2017-07-22 13:01:46.277162
2558,a8ea0bc153231642f4dd0ffbcd614e8a,"BAh7BkkiCmZsYXNoBjoGRVR7B0kiDGRpc2NhcmQGOwBUWwBJIgxmbGFzaGVz
BjsAVHsGSSIKYWxlcnQGOwBGSSI2WW91IG5lZWQgdG8gc2lnbiBpbiBvciBz
aWduIHVwIGJlZm9yZSBjb250aW51aW5nLgY7AFQ=
",2017-07-22 13:01:48.011145,2017-07-22 13:01:48.011145
4063,e1b9a88d60dde5fae4c6f69b51d348d9,"BAh7CEkiCmZsYXNoBjoGRVR7B0kiDGRpc2NhcmQGOwBUWwZJIgtub3RpY2UG
OwBGSSIMZmxhc2hlcwY7AFR7B0kiC25vdGljZQY7AEZJIh1TaWduZWQgb3V0
IHN1Y2Nlc3NmdWxseS4GOwBUSSIKYWxlcnQGOwBGSSI2WW91IG5lZWQgdG8g
c2lnbiBpbiBvciBzaWduIHVwIGJlZm9yZSBjb250aW51aW5nLgY7AFRJIhN1
c2VyX3JldHVybl90bwY7AEZJIgYvBjsAVEkiEF9jc3JmX3Rva2VuBjsARkki
MWo1YzhlVFNFQWcvOWxXbWxFVXAyVVNpVC9iakliOEtyaWFNWloxM1NmelE9
BjsARg==
",2017-07-24 06:57:27.077871,2017-07-24 06:57:27.263493
1553,5edb659fd2a1f9596b68daeac2609f45,"BAh7BkkiCmZsYXNoBjoGRVR7B0kiDGRpc2NhcmQGOwBUWwBJIgxmbGFzaGVz
BjsAVHsGSSIKYWxlcnQGOwBGSSI2WW91IG5lZWQgdG8gc2lnbiBpbiBvciBz
aWduIHVwIGJlZm9yZSBjb250aW51aW5nLgY7AFQ=
",2017-07-21 20:23:56.826661,2017-07-21 20:23:56.826661
1557,a9553be32a3595f3965d60aef364fb65,"BAh7BkkiCmZsYXNoBjoGRVR7B0kiDGRpc2NhcmQGOwBUWwBJIgxmbGFzaGVz
BjsAVHsGSSIKYWxlcnQGOwBGSSI2WW91IG5lZWQgdG8gc2lnbiBpbiBvciBz
aWduIHVwIGJlZm9yZSBjb250aW51aW5nLgY7AFQ=
",2017-07-21 20:23:58.114156,2017-07-21 20:23:58.114156
1561,3cef9f01e9bb5ee02f113a6e75dc94f6,"BAh7BkkiCmZsYXNoBjoGRVR7B0kiDGRpc2NhcmQGOwBUWwBJIgxmbGFzaGVz
BjsAVHsGSSIKYWxlcnQGOwBGSSI2WW91IG5lZWQgdG8gc2lnbiBpbiBvciBz
aWduIHVwIGJlZm9yZSBjb250aW51aW5nLgY7AFQ=
",2017-07-21 20:23:59.420553,2017-07-21 20:23:59.420553
1565,9286a874fdcbbd7243b20fc3f5af3dfe,"BAh7BkkiCmZsYXNoBjoGRVR7B0kiDGRpc2NhcmQGOwBUWwBJIgxmbGFzaGVz
BjsAVHsGSSIKYWxlcnQGOwBGSSI2WW91IG5lZWQgdG8gc2lnbiBpbiBvciBz
aWduIHVwIGJlZm9yZSBjb250aW51aW5nLgY7AFQ=
",2017-07-21 20:24:02.850307,2017-07-21 20:24:02.850307
1569,eb553de4785abc0ef965b24e93e4f937,"BAh7BkkiCmZsYXNoBjoGRVR7B0kiDGRpc2NhcmQGOwBUWwBJIgxmbGFzaGVz
BjsAVHsGSSIKYWxlcnQGOwBGSSI2WW91IG5lZWQgdG8gc2lnbiBpbiBvciBz
aWduIHVwIGJlZm9yZSBjb250aW51aW5nLgY7AFQ=
",2017-07-21 20:24:04.655143,2017-07-21 20:24:04.655143
1571,97580065f03c5585a34c7300ad0c7c54,"BAh7BkkiCmZsYXNoBjoGRVR7B0kiDGRpc2NhcmQGOwBUWwBJIgxmbGFzaGVz
BjsAVHsGSSIKYWxlcnQGOwBGSSI2WW91IG5lZWQgdG8gc2lnbiBpbiBvciBz
aWduIHVwIGJlZm9yZSBjb250aW51aW5nLgY7AFQ=
",2017-07-21 20:24:05.905944,2017-07-21 20:24:05.905944
1575,d0337367b5be9e358c3ff57fb5e7fd8b,"BAh7BkkiCmZsYXNoBjoGRVR7B0kiDGRpc2NhcmQGOwBUWwBJIgxmbGFzaGVz
BjsAVHsGSSIKYWxlcnQGOwBGSSI2WW91IG5lZWQgdG8gc2lnbiBpbiBvciBz
aWduIHVwIGJlZm9yZSBjb250aW51aW5nLgY7AFQ=
",2017-07-21 20:24:08.722564,2017-07-21 20:24:08.722564
1576,9e9949cc2e82a62d7b6587b5d88261bd,"BAh7BkkiCmZsYXNoBjoGRVR7B0kiDGRpc2NhcmQGOwBUWwBJIgxmbGFzaGVz
BjsAVHsGSSIKYWxlcnQGOwBGSSI2WW91IG5lZWQgdG8gc2lnbiBpbiBvciBz
aWduIHVwIGJlZm9yZSBjb250aW51aW5nLgY7AFQ=
",2017-07-21 20:24:09.044946,2017-07-21 20:24:09.044946
1578,4493195c4226f36dee47557c71cea78d,"BAh7BkkiCmZsYXNoBjoGRVR7B0kiDGRpc2NhcmQGOwBUWwBJIgxmbGFzaGVz
BjsAVHsGSSIKYWxlcnQGOwBGSSI2WW91IG5lZWQgdG8gc2lnbiBpbiBvciBz
aWduIHVwIGJlZm9yZSBjb250aW51aW5nLgY7AFQ=
",2017-07-21 20:24:27.334697,2017-07-21 20:24:27.334697
1582,73f0ed6ecbc674768277cda7cf61b2ee,"BAh7BkkiCmZsYXNoBjoGRVR7B0kiDGRpc2NhcmQGOwBUWwBJIgxmbGFzaGVz
BjsAVHsGSSIKYWxlcnQGOwBGSSI2WW91IG5lZWQgdG8gc2lnbiBpbiBvciBz
aWduIHVwIGJlZm9yZSBjb250aW51aW5nLgY7AFQ=
",2017-07-21 20:24:28.648448,2017-07-21 20:24:28.648448
1586,4492b6f2c4804d932468e59b5666077b,"BAh7BkkiCmZsYXNoBjoGRVR7B0kiDGRpc2NhcmQGOwBUWwBJIgxmbGFzaGVz
BjsAVHsGSSIKYWxlcnQGOwBGSSI2WW91IG5lZWQgdG8gc2lnbiBpbiBvciBz
aWduIHVwIGJlZm9yZSBjb250aW51aW5nLgY7AFQ=
",2017-07-21 20:24:29.937100,2017-07-21 20:24:29.937100
1590,8b7cf0b31d339ef0ffe46a17eb8604b6,"BAh7BkkiCmZsYXNoBjoGRVR7B0kiDGRpc2NhcmQGOwBUWwBJIgxmbGFzaGVz
BjsAVHsGSSIKYWxlcnQGOwBGSSI2WW91IG5lZWQgdG8gc2lnbiBpbiBvciBz
aWduIHVwIGJlZm9yZSBjb250aW51aW5nLgY7AFQ=
",2017-07-21 20:24:31.201792,2017-07-21 20:24:31.201792
1594,3403719e499eb27adcb7f31f24f91be6,"BAh7BkkiCmZsYXNoBjoGRVR7B0kiDGRpc2NhcmQGOwBUWwBJIgxmbGFzaGVz
BjsAVHsGSSIKYWxlcnQGOwBGSSI2WW91IG5lZWQgdG8gc2lnbiBpbiBvciBz
aWduIHVwIGJlZm9yZSBjb250aW51aW5nLgY7AFQ=
",2017-07-21 20:24:32.480272,2017-07-21 20:24:32.480272
1598,fe3e25081531d5187d10ebf09f282845,"BAh7BkkiCmZsYXNoBjoGRVR7B0kiDGRpc2NhcmQGOwBUWwBJIgxmbGFzaGVz
BjsAVHsGSSIKYWxlcnQGOwBGSSI2WW91IG5lZWQgdG8gc2lnbiBpbiBvciBz
aWduIHVwIGJlZm9yZSBjb250aW51aW5nLgY7AFQ=
",2017-07-21 20:24:33.758106,2017-07-21 20:24:33.758106
